Type;Parameter Type;Date;Time;Operator ID;Probe Model;Probe SN;Method Name;Sample ID;Primary Reading Value;Primary Reading Units;Supp Reading 1;Supp Units 1;Supp Reading 2;Supp Units 2;Supp Reading 3;Supp Units 3;Reading Setting 1;Reading Setting 2;Reading Setting 3;Reading Setting 4;Reading Message 1;Reading Message 2;Reading Message 3;Reading Message 4;Check Std Value;Check Std Units;Check Std Graph;Check Std Status;Calibration Status;Cal Date;Cal Time;Cal Operator ID;Cal Slope Name;Cal Slope;Cal Slope Aux;Cal Slope Units;Cal Offset;Cal Offset Units;Cal r2;Cal Number Of Std's;Cal Std 1;Cal Std 1 Units;Cal Std 1 Primary Value;Cal Std 1 Primary Units;Cal Std 1 Supp Value;Cal Std 2;Cal Std 2 Units;Cal Std 2 Primary Value;Cal Std 2 Primary Units;Cal Std 2 Supp Value;Cal Std 3;Cal Std 3 Units;Cal Std 3 Primary Value;Cal Std 3 Primary Units;Cal Std 3 Supp Value;Cal Std 4;Cal Std 4 Units;Cal Std 4 Primary Value;Cal Std 4 Primary Units;Cal Std 4 Supp Value;Cal Std 5;Cal Std 5 Units;Cal Std 5 Primary Value;Cal Std 5 Primary Units;Cal Std 5 Supp Value;Cal Std 6;Cal Std 6 Units;Cal Std 6 Primary Value;Cal Std 6 Primary Units;Cal Std 6 Supp Value;Cal Std 7;Cal Std 7 Units;Cal Std 7 Primary Value;Cal Std 7 Primary Units;Cal Std 7 Supp Value;Cal Std Supp Units;Cal Message 1;Cal Message 2;Cal Message 3;Cal Message 4;Date/Time POSIX;Cal Date/Time POSIX;Meter SN;Measurement Stability;Measurement Mode;Column1
RD;pH;4/26/2024;10:27:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29222);2.915;pH;21.1;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127224;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:27:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29222);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127224;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:26:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29221);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127164;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:26:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29221);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127164;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:25:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29220);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127103;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:25:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29220);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127103;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:24:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29219);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127044;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:24:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29219);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714127044;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:23:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29218);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126983;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:23:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29218);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126983;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:22:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29217);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126924;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:22:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29217);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126924;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:21:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29216);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126863;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:21:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29216);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126863;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:20:05 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29215);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126805;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:20:05 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29215);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126805;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:19:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29214);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126744;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:19:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29214);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126744;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:18:05 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29213);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126685;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:18:05 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29213);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126685;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:17:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29212);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126623;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:17:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29212);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126623;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:16:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29211);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126563;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:16:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29211);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126563;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:15:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29210);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126503;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:15:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29210);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126503;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:14:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29209);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126443;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:14:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29209);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126443;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:13:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29208);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126383;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:13:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29208);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126383;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:12:05 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29207);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126325;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:12:05 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29207);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126325;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:11:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29206);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126264;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:11:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29206);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126264;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:10:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29205);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126203;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:10:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29205);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126203;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:09:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29204);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126143;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:09:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29204);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126143;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:08:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29203);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126084;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:08:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29203);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126084;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:07:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29202);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126024;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:07:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29202);41.2;mS/cm;21.2;°C;38.1;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714126024;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:06:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29201);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125964;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:06:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29201);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125964;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:05:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29200);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125904;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:05:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29200);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125904;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:04:03 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29199);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125843;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:04:03 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29199);41.3;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125843;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:03:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29198);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125784;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:03:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29198);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125784;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:02:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29197);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125724;1714047754;2.32E+11;;Interval;EndOfRecord
RD;CD;4/26/2024;10:02:04 AM;Default;CDC401;SN 231662582599;Edited;Sample ID (29197);41.2;mS/cm;21.2;°C;38.2;mS/cm;;;NaCl/Non-Linear;Reference Temperature = 25 °C;;;;;;;;;;;OK;4/19/2024;3:08:41 PM;Default;K;0.366;;cm⁻¹;;;;1;30000;µS/cm;28.4;mS/cm;22.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125724;1713539321;2.32E+11;;Interval;EndOfRecord
RD;pH;4/26/2024;10:01:04 AM;Default;PHC301;SN 240462571090;Edited;Sample ID (29196);2.916;pH;21.2;°C;247.9;mV;;;;;;;;;;;;;;;OK;4/25/2024;12:22:34 PM;Default;Slope;-57.99;98;mV/pH;14.1;mV;0.9998;3;4;pH;187.6;mV;22.2;7.01;pH;11;mV;22;10.04;pH;-159.2;mV;22.5;;;;;;;;;;;;;;;;;;;;;°C;;;;;1714125664;1714047754;2.32E+11;;Interval;EndOfRecord
